	atcc1	atcc2	atcc3	atcc4	atcc5
atcc1	0.0	0.006399721092966273	0.029578647293335446	0.03982234428185851	0.03133501141295971
atcc2	0.006399721092966273	0.0	0.027046247451447753	0.03712729203907298	0.02876400888996976
atcc3	0.029578647293335446	0.027046247451447753	0.0	0.01744280295537024	0.01007852787240696
atcc4	0.03982234428185851	0.03712729203907298	0.01744280295537024	0.0	0.01634699636044527
atcc5	0.03133501141295971	0.02876400888996976	0.01007852787240696	0.01634699636044527	0.0
