	atcc1	atcc2	atcc3	atcc4	atcc5
atcc1	0.0	0.016929497112593696	0.05961754300888911	0.03256127471097334	0.05039919578262292
atcc2	0.016929497112593696	0.0	0.05984723915519627	0.04056289068006247	0.051901111709045725
atcc3	0.05961754300888911	0.05984723915519627	0.0	0.04110342565791302	0.018923360575254292
atcc4	0.03256127471097334	0.04056289068006247	0.04110342565791302	0.0	0.03069969500744649
atcc5	0.05039919578262292	0.051901111709045725	0.018923360575254292	0.03069969500744649	0.0
