"Feature","v2.fresh.N","v2.frozen.N","v2.fresh.mean","v2.frozen.mean","v2.tt.log.Pval.fresh.vs.frozen","v3.fresh.N","v3.frozen.N","v3.fresh.mean","v3.frozen.mean","v3.tt.log.Pval.fresh.vs.frozen","v4.fresh.N","v4.frozen.N","v4.fresh.mean","v4.frozen.mean","v4.tt.log.Pval.fresh.vs.frozen","v67.fresh.N","v67.frozen.N","v67.fresh.mean","v67.frozen.mean","v67.tt.log.Pval.fresh.vs.frozen","glm.std.Type.Coef","glm.std.Type.Pval","glm.std.Type.adjPval","glm.log.Type.Coef","glm.log.Type.Pval","glm.log.Type.adjPval"
"k.Bacteria.p.Firmicutes.c.Clostridia.o.Clostridiales.f.Family_XI.g.Peptoniphilus.s.unassigned","3","3","1.01832127301321","1.52003018680866","0.0424881853378698","3","3","3.52791343025379","3.78463781020486","0.71296392539346","3","3","5.0503290127299","4.46647288424425","0.643857029672767","3","3","1.55050634756508","1.76700052529266","0.390915271910852","0.0977678357471176","0.868500377830819",0.994477603962546,"0.0535726024013618","0.717047946075999",0.997539395672497
"k.Bacteria.p.Firmicutes.c.Clostridia.o.Clostridiales.f.Family_XIII.g.Mogibacterium.s.unassigned","3","3","0.01","0.01","NaN","3","3","0.0316071400891828","0.03301432203842","0.183868802427371","3","3","0.0151274793926603","0.0148884677285923","0.422649730810374","3","3","0.0217046666719143","0.0211481447312507","0.183503481673137","0.000152912086126367","0.9731125773092",0.994737301249404,"0.000194767411936619","0.997539395672497",0.997539395672497
"k.Bacteria.p.Firmicutes.c.Clostridia.o.Clostridiales.f.Lachnospiraceae.g.Anaerostipes.s.Anaerostipes_hadrus","3","3","0.858929804183373","0.665863306922512","0.316489617932761","3","3","0.01","0.01","NaN","3","3","0.666613043489884","0.524995386560434","0.589769178900638","3","3","0.657269667708571","0.508304026699571","0.118495026882056","-0.120912448799828","0.368925839850895",0.994477603962546,"-0.0530129829633996","0.788368883472397",0.997539395672497
"k.Bacteria.p.Firmicutes.c.Clostridia.o.Clostridiales.f.Lachnospiraceae.g.Blautia.s.Blautia_faecis","3","3","0.119470537143567","0.137097264534754","0.318790763251896","3","3","0.01","0.01","NaN","3","3","0.218834076271646","0.227983171415127","0.459704162152488","3","3","0.123603900894004","0.134389834159351","0.607469640927998","0.00939043895000373","0.801423310138361",0.994477603962546,"-0.147217429575164","0.254180455846436",0.997539395672497
"k.Bacteria.p.Firmicutes.c.Clostridia.o.Clostridiales.f.Lachnospiraceae.g.Blautia.s.Blautia_luti","3","3","0.272444226767427","0.271797733448021","0.716926033089558","3","3","0.01","0.01","NaN","3","3","0.666360376514144","0.735719040737454","0.516713965335934","3","3","0.0230756719172557","0.0240504587098417","0.422649730810374","0.0174217394241223","0.895439043169829",0.994477603962546,"-0.029119342893152","0.883772499437706",0.997539395672497
"k.Bacteria.p.Firmicutes.c.Clostridia.o.Clostridiales.f.Lachnospiraceae.g.Blautia.s.Ruminococcus_obeum","3","3","0.0984016068679992","0.178503146325601","0.0347910345851176","3","3","0.01","0.01","NaN","3","3","0.209749100434702","0.247017020482214","0.120991654838632","3","3","0.01","0.01","NaN","0.0293423648762786","0.525384795250656",0.994477603962546,"0.0863386332435021","0.373006399176824",0.997539395672497
"k.Bacteria.p.Firmicutes.c.Clostridia.o.Clostridiales.f.Lachnospiraceae.g.Blautia.s.unassigned","3","3","0.289989772128073","0.242256927141275","0.396317939573738","3","3","5.12848524396748","3.83522598946154","0.439418546811941","3","3","1.46357045115079","1.38253960594448","0.697402112575675","3","3","0.01","0.01","NaN","-0.355505736174763","0.72291830746382",0.994477603962546,"-0.136622917284463","0.412819354306209",0.997539395672497
"k.Bacteria.p.Firmicutes.c.Clostridia.o.Clostridiales.f.Lachnospiraceae.g.Dorea.s.Dorea_longicatena","3","3","0.185769138099244","0.185636923352047","0.422649730810374","3","3","0.221754599687162","0.249196407651144","0.593468971902028","3","3","0.29317288238613","0.314573974403784","0.544590939833307","3","3","0.280005645736278","0.263383779226747","0.40885553440622","0.008022204681227","0.767349298016235",0.994477603962546,"-0.0630565195926302","0.380760063673919",0.997539395672497
"k.Bacteria.p.Firmicutes.c.Clostridia.o.Clostridiales.f.Lachnospiraceae.g.Eubacterium_hallii_group.s.Eubacterium_hallii","3","3","0.40863569623443","0.319244656922711","0.396160557376438","3","3","0.370627771567849","0.339292598016669","0.61857451705424","3","3","0.184916154068649","0.165945005510587","0.730908336373372","3","3","0.239118780929928","0.213733619076075","0.320442630019527","-0.0412706308187037","0.467107120980347",0.994477603962546,"-0.0780691973090008","0.425163614661071",0.997539395672497
"k.Bacteria.p.Firmicutes.c.Clostridia.o.Clostridiales.f.Lachnospiraceae.g.Fusicatenibacter.s.Fusicatenibacter_saccharivorans","3","3","0.738816211046408","0.804691823786573","0.534975067644668","3","3","0.01","0.01","NaN","3","3","0.8500089144132","0.924300859667037","0.509769207316465","3","3","0.649859479271441","0.653943447849213","0.455529267613592","0.0360628816429432","0.788487215702404",0.994477603962546,"-0.122901555282764","0.50147727412863",0.997539395672497
"k.Bacteria.p.Firmicutes.c.Clostridia.o.Clostridiales.f.Lachnospiraceae.g.Hungatella.s.Clostridium_hathewayi","3","3","0.01","0.01","NaN","3","3","0.214799070106529","0.297202434996907","0.501686402089317","3","3","0.181113291403457","0.28484797858173","0.552108845476652","3","3","0.0132774259096905","0.0128248467873724","0.422649730810374","0.0464213682365833","0.552365934840916",0.994477603962546,"0.0240751925563761","0.860678007890057",0.997539395672497
"k.Bacteria.p.Firmicutes.c.Clostridia.o.Clostridiales.f.Lachnospiraceae.g.Lachnoclostridium.s.Clostridium_clostridioforme","3","3","0.0442571460371906","0.0302369482682012","0.539460344309403","3","3","0.01","0.01","NaN","3","3","0.414976645806489","0.967171498523673","0.531849371251687","3","3","0.0326432752674608","0.0296946674110594","0.446718334334453","0.133806511772948","0.523963632883121",0.994477603962546,"-0.0536264970709998","0.717519271165448",0.997539395672497
"k.Bacteria.p.Firmicutes.c.Clostridia.o.Clostridiales.f.Lachnospiraceae.g.Lachnoclostridium.s.Clostridium_glycyrrhizinilyticum","3","3","0.046280838712906","0.0469544272723673","0.422649730810374","3","3","0.0311937253045189","0.0400345745898378","0.309134864677317","3","3","0.0590141413553658","0.0603831557733407","0.515257739383123","3","3","0.0584874434311463","0.0661452790639082","0.95103858657264","0.00463532197387921","0.498537561000929",0.994477603962546,"0.00126656775893868","0.98412821458544",0.997539395672497
"k.Bacteria.p.Firmicutes.c.Clostridia.o.Clostridiales.f.Lachnospiraceae.g.Lachnoclostridium.s.Clostridium_scindens","3","3","0.0202712882136851","0.01703893852807","0.382159111733481","3","3","0.0436467465465353","0.01","0.422649730810374","3","3","0.0220022817503867","0.0230147831759053","0.32145661724803","3","3","0.0216557111263884","0.022769892250384","0.455370509785561","-0.00868810342065906","0.377675489706481",0.994477603962546,"-0.101027205602715","0.411524555819792",0.997539395672497
"k.Bacteria.p.Firmicutes.c.Clostridia.o.Clostridiales.f.Lachnospiraceae.g.Lachnoclostridium.s.Clostridium_symbiosum","3","3","0.260067678428543","0.288447943626986","0.705933612417943","3","3","0.01","0.01","NaN","3","3","0.232374446987867","0.273095329314874","0.926376187042239","3","3","0.293922971928875","0.346903133290058","0.856480596916527","0.0305203272216582","0.537350921956044",0.994477603962546,"-0.011016805146259","0.933280953337783",0.997539395672497
"k.Bacteria.p.Firmicutes.c.Clostridia.o.Clostridiales.f.Lachnospiraceae.g.Lachnoclostridium.s.Ruminococcus_gnavus","3","3","1.74217584520525","0.994811784305211","0.20596760530311","3","3","1.73939525326999","0.906720049646897","0.324937499507526","3","3","2.1716720605332","0.98597509625448","0.286632986362008","3","3","1.96582539743792","0.917612417979587","0.137713261924695","-0.953487302065047","0.0116200620984962",0.534522856530825,"-0.161211783919458","0.000597543683523605",0.0549740188841717
"k.Bacteria.p.Firmicutes.c.Clostridia.o.Clostridiales.f.Lachnospiraceae.g.Lachnoclostridium.s.Ruminococcus_torques","3","3","0.538046682051689","0.615190623670425","0.238006026387416","3","3","0.01","0.01","NaN","3","3","0.702485044347809","0.879375954750369","0.246669899192676","3","3","0.144374462297312","0.0902256487613753","0.422649730810374","0.0499715096213399","0.792647592377302",0.994477603962546,"0.00274907203400355","0.991471863654289",0.997539395672497
"k.Bacteria.p.Firmicutes.c.Clostridia.o.Clostridiales.f.Lachnospiraceae.g.Lachnoclostridium.s.unassigned","3","3","0.237429660296946","0.654694738759187","0.462692234452494","3","3","2.1098731213325","2.56886570987911","0.412950835764363","3","3","0.0559147569640004","0.0403382443366353","0.134972701372833","3","3","0.107231529294283","0.106099386768506","0.422649730810374","0.214887252963926","0.5353703693095",0.994477603962546,"0.0134656917495761","0.937737832193916",0.997539395672497
"k.Bacteria.p.Firmicutes.c.Clostridia.o.Clostridiales.f.Lachnospiraceae.g.Tyzzerella.s.Clostridium_lactatifermentans","3","3","0.912544291918763","0.76477412783725","0.699114852765909","3","3","1.13754401036596","0.914989663322059","0.749964794502353","3","3","0.828878061093206","0.696327377642164","0.763158266757539","3","3","0.140968005212402","0.133595090522936","0.677434849673032","-0.12756202731648","0.519165072664088",0.994477603962546,"0.0639247452147467","0.392656579334384",0.997539395672497
"k.Bacteria.p.Firmicutes.c.Clostridia.o.Clostridiales.f.Lachnospiraceae.g.unassigned.s.unassigned","3","3","0.01","0.01","NaN","3","3","2.45162954408233","3.22275377583436","0.162856906892868","3","3","0.192933443748433","0.143234982525418","0.434814406814175","3","3","0.145189783973733","0.103272934216491","0.422649730810374","0.169877230192942","0.511573492286864",0.994477603962546,"-0.00401241356769529","0.986929741676874",0.997539395672497
"k.Bacteria.p.Firmicutes.c.Clostridia.o.Clostridiales.f.Ruminococcaceae.g.Faecalibacterium.s.Faecalibacterium_prausnitzii","3","3","0.729535522850566","0.825448921277963","0.868808813459581","3","3","1.05038807949366","1.16137282897528","0.588224980747294","3","3","0.0344068019090631","0.0479796338913707","0.422649730810374","3","3","0.01","0.010376351572585","0.422649730810374","0.0552118328659794","0.838253917867379",0.994477603962546,"0.00128830958205426","0.994747083190824",0.997539395672497
"k.Bacteria.p.Firmicutes.c.Clostridia.o.Clostridiales.f.Ruminococcaceae.g.Flavonifractor.s.Flavonifractor_plautii","3","3","0.0993412102227302","0.107757293792149","0.755552794381229","3","3","0.247672235064713","0.236465400006444","0.707956196148672","3","3","0.182248199625922","0.212036472890258","0.244513262390727","3","3","0.0273145150055741","0.0167400022394201","0.0758370609625151","0.00410575225233314","0.827061200744212",0.994477603962546,"-0.0411409780869499","0.450621480649451",0.997539395672497
"k.Bacteria.p.Firmicutes.c.Clostridia.o.Clostridiales.f.Ruminococcaceae.g.Intestinimonas.s.Intestinimonas_butyriciproducens","3","3","0.0183447082394103","0.0246896335894439","0.939908949358316","3","3","0.031148132091233","0.0329505234022903","0.291052867037805","3","3","0.0268713971876332","0.0267272618408482","0.643987085678341","3","3","0.019208874528988","0.0195079601916368","0.938276736212431","0.00207556674423865","0.727840474125649",0.994477603962546,"0.0386552511408435","0.682879110488932",0.997539395672497
"k.Bacteria.p.Firmicutes.c.Clostridia.o.Clostridiales.f.Ruminococcaceae.g.Ruminiclostridium_6.s.Eubacterium_siraeum","3","3","0.0156982560594322","0.013832078327681","0.470194898049719","3","3","0.0200688153949755","0.0169253420426435","0.575419795681372","3","3","0.0183995218357797","0.0185244908528319","0.920531257026563","3","3","0.01","0.01","NaN","-0.00122117051675776","0.552397852886112",0.994477603962546,"-0.0413546606628562","0.432467920944771",0.997539395672497
"k.Bacteria.p.Firmicutes.c.Erysipelotrichia.o.Erysipelotrichales.f.Erysipelotrichaceae.g.Coprobacillus.s.Coprobacillus_cateniformis","3","3","0.0674486742423921","0.256828947942701","0.487430160155398","3","3","0.01","0.01","NaN","3","3","0.01","0.01","NaN","3","3","0.0958228841447728","0.311557244611049","0.531068026727507","0.101278658541646","0.19922641893743",0.958292212308618,"0.0963253001703481","0.477854592824995",0.997539395672497
"k.Bacteria.p.Firmicutes.c.Erysipelotrichia.o.Erysipelotrichales.f.Erysipelotrichaceae.g.Dielma.s.Dielma_fastidiosa","3","3","0.0499275911309614","0.0558705327589616","0.777777697466264","3","3","0.0697273853587583","0.0793416216467318","0.822638121813258","3","3","0.01","0.01","NaN","3","3","0.0111164713153197","0.0103261291406171","0.489818577284784","0.00369170893531774","0.576327255046555",0.994477603962546,"0.0140669681601152","0.741334248194288",0.997539395672497
"k.Bacteria.p.Firmicutes.c.Erysipelotrichia.o.Erysipelotrichales.f.Erysipelotrichaceae.g.Erysipelatoclostridium.s.Clostridium_spiroforme","3","3","0.0821924038793523","0.0989131539473133","0.205945965330897","3","3","0.0779333550133923","0.0833124949993587","0.861273540906357","3","3","0.01","0.01","NaN","3","3","0.0878199346027647","0.0867997480010677","0.534971263816867","0.00526992586305759","0.666568158329049",0.994477603962546,"0.023802491721507","0.823685949296437",0.997539395672497
"k.Bacteria.p.Firmicutes.c.Negativicutes.o.Selenomonadales.f.Acidaminococcaceae.g.Phascolarctobacterium.s.Phascolarctobacterium_faecium","3","3","0.65604112150428","0.654558343547729","0.659433031627191","3","3","0.846696698313017","0.932872373878706","0.427244311895527","3","3","0.0304937778330862","0.0267178652958666","0.885212491134049","3","3","0.0286277352294708","0.0258909064292527","0.767745791695034","0.0195450390679248","0.899270074312713",0.994477603962546,"0.021008018129455","0.65118655268919",0.997539395672497
"k.Bacteria.p.Firmicutes.c.Negativicutes.o.Selenomonadales.f.Veillonellaceae.g.Dialister.s.Dialister_propionicifaciens","3","3","0.0726108247456725","0.0960138171624014","0.111332206774082","3","3","0.795356745346293","1.05294129460423","0.322283567738452","3","3","1.04817667747322","1.34178273966817","0.143144067654844","3","3","0.116067715217946","0.150366124837471","0.252323626471993","0.152223003372283","0.168989133377078",0.885401980473861,"0.105450782865217","0.0356787483244326",0.483076564644128
"k.Bacteria.p.Firmicutes.c.Negativicutes.o.Selenomonadales.f.Veillonellaceae.g.Negativicoccus.s.Negativicoccus_succinicivorans","3","3","0.207311251301248","0.265366437954278","0.636352765926994","3","3","0.704711114538962","0.540488616870547","0.589595144085767","3","3","0.688827410767355","0.537195049714172","0.612238056261545","3","3","0.0256112036527769","0.0196238235295515","0.498409663588138","-0.0659467630479487","0.569875713175784",0.994477603962546,"-0.191479622726025","0.200955846826631",0.926495610878794
"k.Bacteria.p.Fusobacteria.c.Fusobacteriia.o.Fusobacteriales.f.Fusobacteriaceae.g.Fusobacterium.s.Fusobacterium_nucleatum","3","3","0.226088128091146","0.5634365417695","0.855725703788731","3","3","0.01","0.01","NaN","3","3","0.35210784452187","0.912563699738954","0.482726506058532","3","3","0.451215974174149","1.2100443478186","0.747693196984211","0.414158160634971","0.147365187327347",0.885401980473861,"0.0370420795438888","0.85093025191402",0.997539395672497
"k.Bacteria.p.Proteobacteria.c.Betaproteobacteria.o.Burkholderiales.f.Alcaligenaceae.g.Parasutterella.s.Parasutterella_excrementihominis","3","3","0.0817287898291359","0.0742789258485566","0.185485871751788","3","3","0.0765010909573842","0.07973819436942","0.506880849468412","3","3","0.0914695028335224","0.0811914598348035","0.753181128834521","3","3","0.01","0.01","NaN","-0.00362270089181561","0.84338697407457",0.994477603962546,"-0.0628417586803577","0.608848214786125",0.997539395672497
"k.Bacteria.p.Proteobacteria.c.Deltaproteobacteria.o.Desulfovibrionales.f.Desulfovibrionaceae.g.Bilophila.s.Bilophila_wadsworthia","3","3","0.097878359203865","0.200646877836243","0.313108844224256","3","3","0.0966911203514526","0.134306565564263","0.529245050274741","3","3","0.0901545309196879","0.102538175418558","0.203440150145774","3","3","0.0146589446287384","0.0120072083871202","0.605861249524422","0.0375289680256102","0.257687257927251",0.994477603962546,"0.116551994378408","0.426213712622154",0.997539395672497
"k.Bacteria.p.Proteobacteria.c.Epsilonproteobacteria.o.Campylobacterales.f.Campylobacteraceae.g.Campylobacter.s.Campylobacter_ureolyticus","3","3","0.718591631979409","1.77292504926706","0.232873605935609","3","3","0.529557906248728","1.2058845699054","0.134845397040382","3","3","0.336575416179109","0.715314909547233","0.152048283165287","3","3","0.0120483911935566","0.0122598774298979","0.422649730810374","0.527402765137196","0.0546519188400551",0.569262418887729,"0.198060548173458","0.034366450292467",0.483076564644128
"k.Bacteria.p.Proteobacteria.c.Gammaproteobacteria.o.Enterobacteriales.f.Enterobacteriaceae.g.EscherichiaShigella.s.Escherichia_coli","3","3","1.50821885569516","0.86658142366877","0.422649730810374","3","3","2.71713889608407","2.37802755003309","0.659424441100178","3","3","1.99086337338674","0.841069385696437","0.422649730810374","3","3","3.20535370253536","1.71788480783578","0.938936012854794","-0.904502915116816","0.11969844555972",0.786589785106731,"-0.0464461708564962","0.376305701687589",0.997539395672497
"k.Bacteria.p.Proteobacteria.c.Gammaproteobacteria.o.Pasteurellales.f.Pasteurellaceae.g.Haemophilus.s.Haemophilus_parainfluenzae","3","3","0.176923161720135","0.166333688775807","0.57516913741261","3","3","0.0285633603911934","0.0303605056053718","0.422649730810374","3","3","0.0964634584613181","0.0994838845709465","0.384685760090798","3","3","0.0332358223935017","0.0367209616535383","0.422649730810374","-0.000571690590121229","0.987336826897242",0.997053646159288,"-0.031506120350731","0.615736695509903",0.997539395672497
"k.Bacteria.p.Synergistetes.c.Synergistia.o.Synergistales.f.Synergistaceae.g.Jonquetella.s.Jonquetella_anthropi","3","3","0.0998835882437759","0.0412953063427283","0.486426939059831","3","3","0.0214201198691798","0.0132549107600424","0.424347170024179","3","3","0.01","0.01","NaN","3","3","0.0619865966644543","0.039437033729083","0.564881760368869","-0.0223257634863891","0.218740613679141",0.958292212308618,"-0.190358104193179","0.166202873244584",0.849481352138985
