	atcc1	atcc2	atcc3	atcc4	atcc5
atcc1	0.0	0.16666666666666666	0.16666666666666666	0.5	0.4375
atcc2	0.16666666666666666	0.0	0.09090909090909091	0.47058823529411764	0.4
atcc3	0.16666666666666666	0.09090909090909091	0.0	0.47058823529411764	0.4
atcc4	0.5	0.47058823529411764	0.47058823529411764	0.0	0.34285714285714286
atcc5	0.4375	0.4	0.4	0.34285714285714286	0.0
