	Patient1-fresh	Patient1-frozen	Patient2-fresh	Patient2-frozen	Patient3-fresh	Patient3-frozen
Patient1-fresh	0.0	0.0711716360645894	0.4261745246038726	0.39868261541650724	0.46686217287503917	0.473263345178913
Patient1-frozen	0.0711716360645894	0.0	0.42863672140838605	0.39693960691714936	0.4712261778573781	0.4775260563106709
Patient2-fresh	0.4261745246038726	0.42863672140838605	0.0	0.13887340649826957	0.3738625602058845	0.4337717615369767
Patient2-frozen	0.39868261541650724	0.39693960691714936	0.13887340649826957	0.0	0.35663698703150515	0.4256230772935381
Patient3-fresh	0.46686217287503917	0.4712261778573781	0.3738625602058845	0.35663698703150515	0.0	0.2191021664266644
Patient3-frozen	0.473263345178913	0.4775260563106709	0.4337717615369767	0.4256230772935381	0.2191021664266644	0.0
