	atcc1	atcc2	atcc3	atcc4	atcc5
atcc1	0.0	0.0045150235333605215	0.004093490199219314	0.003486895994517968	0.0019224429345184946
atcc2	0.0045150235333605215	0.0	0.008569143640868755	0.00796254943816741	0.006402718797699185
atcc3	0.004093490199219314	0.008569143640868755	0.0	0.0006065942067013459	0.0021826994941232807
atcc4	0.003486895994517968	0.00796254943816741	0.0006065942067013459	0.0	0.00164158587532811
atcc5	0.0019224429345184946	0.006402718797699185	0.0021826994941232807	0.00164158587532811	0.0
