	atcc1	atcc2	atcc3	atcc4	atcc5
atcc1	0.0	0.09677182625512919	0.0850282526168941	0.09677182625512919	0.09677182625512919
atcc2	0.09677182625512919	0.0	0.04769380452693319	0.0	0.0
atcc3	0.0850282526168941	0.04769380452693319	0.0	0.04769380452693319	0.04769380452693319
atcc4	0.09677182625512919	0.0	0.04769380452693319	0.0	0.0
atcc5	0.09677182625512919	0.0	0.04769380452693319	0.0	0.0
