	Patient1-fresh	Patient1-frozen	Patient2-fresh	Patient2-frozen	Patient3-fresh	Patient3-frozen
Patient1-fresh	0.0	0.22972972972972974	0.7631578947368421	0.7649769585253456	0.7972972972972973	0.7970297029702971
Patient1-frozen	0.22972972972972974	0.0	0.782608695652174	0.7909090909090909	0.8009049773755657	0.812807881773399
Patient2-fresh	0.7631578947368421	0.782608695652174	0.0	0.2874251497005988	0.7444933920704846	0.7630331753554502
Patient2-frozen	0.7649769585253456	0.7909090909090909	0.2874251497005988	0.0	0.7395348837209302	0.7525252525252525
Patient3-fresh	0.7972972972972973	0.8009049773755657	0.7444933920704846	0.7395348837209302	0.0	0.27972027972027974
Patient3-frozen	0.7970297029702971	0.812807881773399	0.7630331753554502	0.7525252525252525	0.27972027972027974	0.0
