	atcc1	atcc2	atcc3	atcc4	atcc5
atcc1	0.0	0.7222222222222222	0.8181818181818182	0.75	0.7692307692307693
atcc2	0.7222222222222222	0.0	0.8333333333333334	0.8571428571428571	0.7857142857142857
atcc3	0.8181818181818182	0.8333333333333334	0.0	0.5	0.6
atcc4	0.75	0.8571428571428571	0.5	0.0	0.7142857142857143
atcc5	0.7692307692307693	0.7857142857142857	0.6	0.7142857142857143	0.0
