	atcc1	atcc2	atcc3	atcc4	atcc5
atcc1	0.0	0.01154760824761462	0.02409100580192264	0.02079191573045372	0.01839314347235405
atcc2	0.01154760824761462	0.0	0.02154580849618372	0.021788465089436392	0.015448387521458625
atcc3	0.02409100580192264	0.02154580849618372	0.0	0.01826905678159504	0.009318453566417195
atcc4	0.02079191573045372	0.021788465089436392	0.01826905678159504	0.0	0.01847899112388912
atcc5	0.01839314347235405	0.015448387521458625	0.009318453566417195	0.01847899112388912	0.0
