"Feature","v2.fresh.N","v2.frozen.N","v2.fresh.mean","v2.frozen.mean","v2.tt.log.Pval.fresh.vs.frozen","v3.fresh.N","v3.frozen.N","v3.fresh.mean","v3.frozen.mean","v3.tt.log.Pval.fresh.vs.frozen","v4.fresh.N","v4.frozen.N","v4.fresh.mean","v4.frozen.mean","v4.tt.log.Pval.fresh.vs.frozen","v67.fresh.N","v67.frozen.N","v67.fresh.mean","v67.frozen.mean","v67.tt.log.Pval.fresh.vs.frozen","glm.std.Type.Coef","glm.std.Type.Pval","glm.std.Type.adjPval","glm.log.Type.Coef","glm.log.Type.Pval","glm.log.Type.adjPval"
"Unassigned.p.unassigned.c.unassigned","3","3","24.3137393753292","31.5505586999235","0.21226661166675","3","3","12.7226382941679","14.3909599952423","0.431401825288132","3","3","10.8589797314942","12.7037025920635","0.0998818433760876","3","3","24.453022847454","28.3477330127927","0.174214452525","3.66114351289418","0.0774224291911887",0.970141311538584,"0.0904511976552321","0.0605743958665227",0.630999662297385
"k.Bacteria.p.Actinobacteria.c.Actinobacteria","3","3","3.34630114624942","3.13379419518582","0.845283576355155","3","3","0.612301422875871","0.554564398786355","0.419786533964825","3","3","4.81695040987764","4.4907035971571","0.669366818366767","3","3","4.91271474407079","5.12653443745489","0.989478762028271","-0.095667773622392","0.889926107330724",0.970141311538584,"-0.0966443438986225","0.450714044498132",0.630999662297385
"k.Bacteria.p.Actinobacteria.c.Coriobacteriia","3","3","0.362103723785303","0.379868996284635","0.710676392779822","3","3","0.350842141946954","0.347452050152638","0.987196200293358","3","3","0.82327587919659","0.865845918726813","0.984669871395653","3","3","0.906153554174499","0.870620919164289","0.462228220658576","0.00535314630625693","0.952661360428705",0.970141311538584,"-0.00384173562540023","0.945678104959775",0.945678104959775
"k.Bacteria.p.Bacteroidetes.c.Bacteroidia","3","3","24.7258963368669","23.0259051963795","0.723625502391272","3","3","21.4817828549996","20.2204863549465","0.666770727728188","3","3","29.0510978688421","27.1340059033785","0.651445345998149","3","3","37.0949968093123","34.6832241935154","0.760855273816116","-1.82253805545027","0.318575369837417",0.970141311538584,"-0.0326649136283141","0.280650715986884",0.630999662297385
"k.Bacteria.p.Firmicutes.c.Bacilli","3","3","0.969696276008877","0.814126578393589","0.62572142167047","3","3","2.69735048715143","2.63479109560945","0.615080472673819","3","3","1.90494598552089","1.74797207338262","0.467768606754072","3","3","1.32379804668579","1.35603442110677","0.635060735777945","-0.08571665671864","0.707645076547671",0.970141311538584,"-0.0940354113823164","0.207397176849941",0.630999662297385
"k.Bacteria.p.Firmicutes.c.Clostridia","3","3","33.8567143273772","30.6013803770826","0.726327163358986","3","3","48.5038271860095","47.3999353149262","0.923990058214017","3","3","41.7419204654724","44.0213009472406","0.513938431032972","3","3","22.5864696559039","21.5778170648217","0.952625173265342","-0.772124482672988","0.765439868841017",0.970141311538584,"-0.00669531350827867","0.835172390094213",0.920062247881966
"k.Bacteria.p.Firmicutes.c.Erysipelotrichia","3","3","0.710013603730004","0.913229056002818","0.529853741611166","3","3","1.40192751046154","1.61129173213123","0.994350765208109","3","3","0.01","0.0110835087263084","0.422649730810374","3","3","0.492294689785177","0.71426871380214","0.419730654699179","0.158909301671444","0.417327926915337",0.970141311538584,"0.100308530117174","0.320649303503644",0.630999662297385
"k.Bacteria.p.Firmicutes.c.Negativicutes","3","3","1.06026182616974","1.19238544039289","0.17326699105725","3","3","3.63319304629888","4.25564255592554","0.906280529796901","3","3","2.01583174673636","2.11427333103139","0.832434643764468","3","3","0.157688060802482","0.181651578909246","0.455138023205169","0.219244556562902","0.689948087790217",0.970141311538584,"0.0352189554823539","0.681725043451398",0.867650055301779
"k.Bacteria.p.Fusobacteria.c.Fusobacteriia","3","3","0.248379224084321","0.574507060976851","0.971724302221347","3","3","0.0116909887211052","0.0112548814889922","0.422649730810374","3","3","2.97635837546369","3.00787687719259","0.757428977696017","3","3","4.36611691512266","4.18966782629476","0.154378503489507","0.0451902856403516","0.970141311538584",0.970141311538584,"-0.0405631414734121","0.854343515890397",0.920062247881966
"k.Bacteria.p.Proteobacteria.c.Betaproteobacteria","3","3","0.10141735483211","0.079558129744609","0.320167942257092","3","3","0.0765010909573842","0.0800728294331512","0.593958519184153","3","3","0.115398848392316","0.105342824642112","0.486090487561825","3","3","0.01","0.01","NaN","-0.0070858775904844","0.687901321417056",0.970141311538584,"-0.104021034139247","0.394314656437507",0.630999662297385
"k.Bacteria.p.Proteobacteria.c.Deltaproteobacteria","3","3","0.112453306584018","0.21586884174635","0.322714091237065","3","3","0.12855761575796","0.199465680624765","0.515199447910766","3","3","0.125090000434597","0.152402338560344","0.186744871295693","3","3","0.0157514199319686","0.0120072083871202","0.574834813227902","0.0494729316525092","0.220273244852544",0.970141311538584,"0.115580623810583","0.447090799451143",0.630999662297385
"k.Bacteria.p.Proteobacteria.c.Epsilonproteobacteria","3","3","5.72503354855005","4.66614418666622","0.545557879192356","3","3","4.22319666560532","3.6493530028113","0.472359524749708","3","3","3.48200264538691","2.73775752444092","0.500485821043608","3","3","0.0275094897443657","0.0239267761800343","0.528181424961484","-0.595140214797042","0.583201075708852",0.970141311538584,"0.115772772134433","0.148577346633714",0.630999662297385
