	atcc1	atcc2	atcc3	atcc4	atcc5
atcc1	0.0	0.013043017491455195	0.03276553657783278	0.04111845216052494	0.029597424183052855
atcc2	0.013043017491455195	0.0	0.04013612417315395	0.040650583167637366	0.02970659871676928
atcc3	0.03276553657783278	0.04013612417315395	0.0	0.03686286765112111	0.02803688750773385
atcc4	0.04111845216052494	0.040650583167637366	0.03686286765112111	0.0	0.015900692149817864
atcc5	0.029597424183052855	0.02970659871676928	0.02803688750773385	0.015900692149817864	0.0
