	atcc1	atcc2	atcc3	atcc4	atcc5
atcc1	0.0	0.28425209651434635	0.7709363747185818	0.7033334292686446	0.3555999578233373
atcc2	0.28425209651434635	0.0	0.8053098373502074	0.7547793026944213	0.48050600329798776
atcc3	0.7709363747185818	0.8053098373502074	0.0	0.5511838010293519	0.6888941564048097
atcc4	0.7033334292686446	0.7547793026944213	0.5511838010293519	0.0	0.5679446103923458
atcc5	0.3555999578233373	0.48050600329798776	0.6888941564048097	0.5679446103923458	0.0
