"Region"	"SampleID"	"Type"	"PID"	"Taxa"	"Abundance"	"AbundanceFrz"
"v2"	"Patient2-fresh"	"fresh"	"Patient2"	"k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales"	0.111201324785818	0.167695407254124
"v2"	"Patient2-fresh"	"fresh"	"Patient2"	"k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales"	0.552006623929092	0.665865589852657
"v2"	"Patient2-fresh"	"fresh"	"Patient2"	"k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales"	30.2779252645424	36.4517290529018
"v2"	"Patient2-fresh"	"fresh"	"Patient2"	"k__Bacteria; p__Firmicutes; c__Erysipelotrichia; o__Erysipelotrichales"	0.209553044755957	0.204100151367094
"v2"	"Patient2-fresh"	"fresh"	"Patient2"	"k__Bacteria; p__Firmicutes; c__Negativicutes; o__Selenomonadales"	0.477354113590312	0.539407005039183
"v2"	"Patient2-fresh"	"fresh"	"Patient2"	"k__Bacteria; p__Firmicutes; c__unassigned; o__unassigned"	0.0164044862603832	0.0144122741468836
"v2"	"Patient2-fresh"	"fresh"	"Patient2"	"k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales"	0.001	0.001
"v2"	"Patient2-fresh"	"fresh"	"Patient2"	"k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales"	0.001	0.001
"v2"	"Patient2-fresh"	"fresh"	"Patient2"	"k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales"	0.189408716569302	0.175359563909486
"v2"	"Patient2-fresh"	"fresh"	"Patient2"	"k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales"	0.001	0.001
"v2"	"Patient2-fresh"	"fresh"	"Patient2"	"k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales"	0.001	0.11213027150275
"v2"	"Patient2-fresh"	"fresh"	"Patient2"	"k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales"	15.1862685712931	8.86651321109003
"v2"	"Patient2-fresh"	"fresh"	"Patient2"	"k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales"	0.001	0.001
"v2"	"Patient2-fresh"	"fresh"	"Patient2"	"k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales"	0.471429311182472	0.443605046847158
"v2"	"Patient2-fresh"	"fresh"	"Patient2"	"k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales"	0.001	0.001
"v2"	"Patient2-fresh"	"fresh"	"Patient2"	"k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales"	0.001	0.001
"v2"	"Patient2-fresh"	"fresh"	"Patient2"	"k__Bacteria; p__Proteobacteria; c__unassigned; o__unassigned"	0.001	0.001
"v2"	"Patient2-fresh"	"fresh"	"Patient2"	"k__Bacteria; p__Synergistetes; c__Synergistia; o__Synergistales"	0.0661728264862367	0.0948859190281849
"v2"	"Patient2-fresh"	"fresh"	"Patient2"	"k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales"	0.001	0.001
"v2"	"Patient2-fresh"	"fresh"	"Patient2"	"k__Bacteria; p__unassigned; c__unassigned; o__unassigned"	0.021144328186655	0.0201603916384051
"v2"	"Patient3-fresh"	"fresh"	"Patient3"	"Unassigned; p__unassigned; c__unassigned; o__unassigned"	19.9112354711352	35.8528764530057
"v2"	"Patient3-fresh"	"fresh"	"Patient3"	"k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales"	0.202905888707416	0.216875124543341
"v2"	"Patient3-fresh"	"fresh"	"Patient3"	"k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales"	0.0254344706079039	0.001
"v2"	"Patient3-fresh"	"fresh"	"Patient3"	"k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales"	0.851062372201289	0.237632348057124
"v2"	"Patient3-fresh"	"fresh"	"Patient3"	"k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales"	0.001	0.001
"v2"	"Patient3-fresh"	"fresh"	"Patient3"	"k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Propionibacteriales"	0.0138602476883705	0.001
"v2"	"Patient3-fresh"	"fresh"	"Patient3"	"k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales"	0.255632904229736	0.216875124543341
"v2"	"Patient3-fresh"	"fresh"	"Patient3"	"k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales"	18.8284026157744	23.738960810362
"v2"	"Patient3-fresh"	"fresh"	"Patient3"	"k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales"	0.001	0.001
"v2"	"Patient3-fresh"	"fresh"	"Patient3"	"k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales"	1.05039621137103	0.5074762537363
"v2"	"Patient3-fresh"	"fresh"	"Patient3"	"k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales"	0.161753096104631	0.0300601129192959
"v2"	"Patient3-fresh"	"fresh"	"Patient3"	"k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales"	43.5290803508276	25.0508173364331
"v2"	"Patient3-fresh"	"fresh"	"Patient3"	"k__Bacteria; p__Firmicutes; c__Erysipelotrichia; o__Erysipelotrichales"	0.330222340822284	1.2339790767187
"v2"	"Patient3-fresh"	"fresh"	"Patient3"	"k__Bacteria; p__Firmicutes; c__Negativicutes; o__Selenomonadales"	0.460110842474826	0.648625373630023
"v2"	"Patient3-fresh"	"fresh"	"Patient3"	"k__Bacteria; p__Firmicutes; c__unassigned; o__unassigned"	0.0897357090497563	0.001
"v2"	"Patient3-fresh"	"fresh"	"Patient3"	"k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales"	0.0987378824316156	0.0342115576220525
"v2"	"Patient3-fresh"	"fresh"	"Patient3"	"k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales"	0.001	0.001
"v2"	"Patient3-fresh"	"fresh"	"Patient3"	"k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales"	0.0138602476883705	0.001
"v2"	"Patient3-fresh"	"fresh"	"Patient3"	"k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales"	0.028006520145578	0.001
"v2"	"Patient3-fresh"	"fresh"	"Patient3"	"k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales"	0.308359919752054	0.5074762537363
"v2"	"Patient3-fresh"	"fresh"	"Patient3"	"k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales"	1.10698130119986	3.80787479242776
"v2"	"Patient3-fresh"	"fresh"	"Patient3"	"k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales"	11.7141135945678	6.84673231484557
"v2"	"Patient3-fresh"	"fresh"	"Patient3"	"k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales"	0.0125742229195334	0.001
"v2"	"Patient3-fresh"	"fresh"	"Patient3"	"k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales"	0.44082047094227	0.495021919628031
"v2"	"Patient3-fresh"	"fresh"	"Patient3"	"k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales"	0.001	0.001
"v2"	"Patient3-fresh"	"fresh"	"Patient3"	"k__Bacteria; p__Proteobacteria; c__unassigned; o__unassigned"	0.001	0.001
"v2"	"Patient3-fresh"	"fresh"	"Patient3"	"k__Bacteria; p__Synergistetes; c__Synergistia; o__Synergistales"	0.213194086858113	0.001
"v2"	"Patient3-fresh"	"fresh"	"Patient3"	"k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales"	0.001	0.001
"v2"	"Patient3-fresh"	"fresh"	"Patient3"	"k__Bacteria; p__unassigned; c__unassigned; o__unassigned"	0.376519232500418	0.590505147791431
"v3"	"Patient1-fresh"	"fresh"	"Patient1"	"Unassigned; p__unassigned; c__unassigned; o__unassigned"	19.9759733669276	18.2833684131271
"v3"	"Patient1-fresh"	"fresh"	"Patient1"	"k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales"	0.0114841300708524	0.0195722460370843
"v3"	"Patient1-fresh"	"fresh"	"Patient1"	"k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales"	0.001	0.001
"v3"	"Patient1-fresh"	"fresh"	"Patient1"	"k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales"	0.345623501361246	0.34282971760147
