	atcc1	atcc2	atcc3	atcc4	atcc5
atcc1	0.0	0.008633906555878285	0.04827447947360735	0.03985263672058001	0.05548392489598732
atcc2	0.008633906555878285	0.0	0.04836349319053188	0.04185827547682511	0.05540340489395231
atcc3	0.04827447947360735	0.04836349319053188	0.0	0.026552321559702937	0.03369325553525726
atcc4	0.03985263672058001	0.04185827547682511	0.026552321559702937	0.0	0.035171185024931675
atcc5	0.05548392489598732	0.05540340489395231	0.03369325553525726	0.035171185024931675	0.0
