"Feature","v2.fresh.N","v2.frozen.N","v2.fresh.mean","v2.frozen.mean","v2.tt.log.Pval.fresh.vs.frozen","v3.fresh.N","v3.frozen.N","v3.fresh.mean","v3.frozen.mean","v3.tt.log.Pval.fresh.vs.frozen","v4.fresh.N","v4.frozen.N","v4.fresh.mean","v4.frozen.mean","v4.tt.log.Pval.fresh.vs.frozen","v67.fresh.N","v67.frozen.N","v67.fresh.mean","v67.frozen.mean","v67.tt.log.Pval.fresh.vs.frozen","glm.std.Type.Coef","glm.std.Type.Pval","glm.std.Type.adjPval","glm.log.Type.Coef","glm.log.Type.Pval","glm.log.Type.adjPval"
"Unassigned.p.unassigned","3","3","24.3137393753292","31.5505586999235","0.21226661166675","3","3","12.7226382941679","14.3909599952423","0.431401825288132","3","3","10.8589797314942","12.7037025920635","0.0998818433760876","3","3","24.453022847454","28.3477330127927","0.174214452525","3.66114351289418","0.0774224291911887",0.541957004338321,"0.0904511976552321","0.0605743958665227",0.424020771065659
"k.Bacteria.p.Actinobacteria","3","3","3.69840487003473","3.50366319147045","0.789725173296306","3","3","0.953143564822824","0.892016448938995","0.51962758861661","3","3","5.63022628907421","5.34654951588391","0.782186718792494","3","3","5.8088682982453","5.98715535661917","0.919336922608718","-0.0903146273161321","0.890736746127764",0.970141311538584,"-0.0265714577751294","0.609321038714673",0.92781634537302
"k.Bacteria.p.Bacteroidetes","3","3","24.7258963368669","23.0259051963795","0.723625502391272","3","3","21.4817828549996","20.2204863549465","0.666770727728188","3","3","29.0510978688421","27.1340059033785","0.651445345998149","3","3","37.0952618567161","34.6832241935154","0.760835495211588","-1.8226043173012","0.318563881967765",0.636503874894884,"-0.0326655520441986","0.280642952673997",0.654833556239326
"k.Bacteria.p.Firmicutes","3","3","36.7005462064811","33.6266924400062","0.736253637126348","3","3","56.2062982299213","55.8716606985924","0.958903717460163","3","3","45.6426981977297","47.864629860381","0.566663227472503","3","3","24.5381340906877","23.8047724254626","0.963164873054328","-0.479980325094408","0.867013522446733",0.970141311538584,"-0.00482809380723852","0.876626576429093",0.92781634537302
"k.Bacteria.p.Fusobacteria","3","3","0.248379224084321","0.574507060976851","0.971724302221347","3","3","0.0116909887211052","0.0112548814889922","0.422649730810374","3","3","2.97635837546369","3.00787687719259","0.757428977696017","3","3","4.36611691512266","4.18966782629476","0.154378503489507","0.0451902856403516","0.970141311538584",0.970141311538584,"-0.0405631414734121","0.854343515890397",0.92781634537302
"k.Bacteria.p.Proteobacteria","3","3","10.1427479446915","7.54448959175754","0.739191887633286","3","3","8.65151087748539","8.65204544029145","0.821570541333306","3","3","5.89151626191765","4.00323525110057","0.524192252436951","3","3","3.47737162620317","2.7711089395657","0.777692818036681","-1.29806687189561","0.363716499939934",0.636503874894884,"-0.0143628009811008","0.92781634537302",0.92781634537302
"k.Bacteria.p.Synergistetes","3","3","0.10245563778145","0.0412953063427283","0.485672154142069","3","3","0.0245766321485762","0.0191110243753393","0.601616404868766","3","3","0.01","0.01","NaN","3","3","0.0696339237870653","0.0409906994621378","0.565855147939092","-0.0238172908842215","0.22399285826709",0.636503874894884,"-0.178660673742208","0.23833832537216",0.654833556239326
