	atcc1	atcc2	atcc3	atcc4	atcc5
atcc1	0.0	0.047619047619047616	0.0	0.45454545454545453	0.3793103448275862
atcc2	0.047619047619047616	0.0	0.047619047619047616	0.47058823529411764	0.4
atcc3	0.0	0.047619047619047616	0.0	0.45454545454545453	0.3793103448275862
atcc4	0.45454545454545453	0.47058823529411764	0.45454545454545453	0.0	0.34285714285714286
atcc5	0.3793103448275862	0.4	0.3793103448275862	0.34285714285714286	0.0
